업체명	배출량	주소	시	군구	위도	경도
(주)신흥정기	88	부산광역시 사하구 다산로 233	부산광역시	사하구	128.954781	35.0737475
(주)실크로드시앤티	109	충청남도 아산시 둔포면 운용리 182-3	충청남도	아산시 둔포면	127.0678617	36.9301614
(주)심텍	246	충청북도 청주시 흥덕구 산단로 73	충청북도	청주시 흥덕구	127.4469145	36.6411157
(주)심팩메탈로이	205	경상북도 포항시 남구 괴동로 153	경상북도	포항시 남구	129.3742689	35.9932202
(주)심팩인더스트리남동공장	5	인천광역시 남동구 청능대로 418	인천광역시	남동구	126.7059901	37.3983941
(주)썬텍인더스트리	9	경기도 평택시 포승읍 평택항만길 399-8	경기도	평택시 포승읍	126.832825	36.980185
(주)씬터온	63	경기도 화성시 봉담읍 주석로 1155	경기도	화성시 봉담읍	126.9397313	37.2004241
(주)아그로텍	2	전북 완주군 봉동읍 완주산단2로 51-19	전라북도	완주군 봉동읍	127.1336883	35.9397369
(주)아스트	1162	경상남도 사천시 사남면 공단1로 23-65	경상남도	사천시 사남면	128.0726434	35.06499
(주)아시아	23	전북 완주군 봉동읍 테크노밸리로 472	전라북도	완주군 봉동읍	127.1131634	35.9668368
(주)아이노스	76	충청북도 음성군 대소면 초금로 373	충청북도	음성군 대소면	127.5374736	36.953078
(주)아이비티	4	광주광역시 북구 첨단벤처소로38번길 2	광주광역시	북구	126.8618773	35.2343213
(주)아이엠아이	0	경기도 평택시 포승읍 평택항로156번길 108	경기도	평택시 포승읍	126.8557372	36.9770016
(주)아이티켐	337	충청북도 청주시 청원구 오창읍 양청송대길 231	충청북도	청주시 청원구 오창읍	127.4514018	36.7298643
(주)아이피케이	1286	경상남도 함안군 칠서면 공단동길 17	경상남도	함안군 칠서면	128.4824762	35.3683279
(주)아즈텍	0	경기도 화성시 정남면 안념길150번길 72	경기도	화성시 정남면	127.0266166	37.1540058
(주)아트라스비엑스	259	대전광역시 대덕구 대전로1331번길 185	대전광역시	대덕구	127.4118933	36.3701658
(주)아트라스비엑스전주공장	428	전라북도 완주군 봉동읍 완주산단2로 40	전라북도	완주군 봉동읍	127.1300887	35.9377788
(주)알루코 제2공장	0	대전광역시 대덕구 대화로 100	대전광역시	대덕구	127.4087132	36.3668641
(주)알루텍	0	충청북도 옥천군 군서면 성왕로 564	충청북도	옥천군 군서면	127.5284257	36.2805897
(주)알씨텍	0	경북 칠곡군 약목면 경호천동길 74	경상북도	칠곡군 약목면	128.352445	36.0449336
(주)알에이	11	대구광역시 달서구 신당동 321-26	대구광역시	달서구	128.4949378	35.8484616
(주)알킨스	0	경기도 평택시 청북면 청북중앙로 578-19	경기도	평택시 청북읍	126.8941651	37.0595204
(주)알테크노메탈	131	충청남도 당진시 송악읍 부곡공단4길 28-304	충청남도	당진시 송악읍	126.7854637	36.9509366
(주)알파코리아	197	경기도 시흥시 옥구천서로131번길 40	경기도	시흥시	126.7069916	37.3406827
(주)야성	0	대구광역시 동구 안심로65길 5	대구광역시	동구	128.720162	35.867407
(주)에너지네트웍	750	부산광역시 사하구 강변대로 20	부산광역시	사하구	128.9544425	35.087368
(주)에넥스	3332	충청북도 영동군 황간면 에넥스로 37	충청북도	영동군 황간면	127.9003915	36.232112
(주)에스비디메디칼	3	경상북도 구미시 산호대로 119	경상북도	구미시	128.384625	36.0938571
(주)에스아이플렉스	58	경기도 안산시 단원구 해봉로 232	경기도	안산시 단원구	126.76805	37.3220917
(주)에스앤더블류	0	부산광역시 사하구 다대로170번길 29	부산광역시	사하구	128.9743255	35.0867943
(주)에스앤지	53	경상북도 포항시 남구 동해안로 6262	경상북도	포항시 남구	129.3826367	35.9986201
(주)에스에이치에너지화학	1438	전라북도 군산시 외항7길 20	전라북도	군산시	126.6248305	35.9676725
(주)에스와이메탈	41	경상남도 김해시 진례면 고모로526번길 42-70	경상남도	김해시 진례면	128.7803884	35.2655563
(주)에스와이켐	0	충청남도 천안시 동남구 성남면 대흥신덕길 84-13	충청남도	천안시 동남구 성남면	127.2490567	36.7285253
(주)에스케이씨	51	경기도 안산시 단원구 신원로 79	경기도	안산시 단원구	126.7519091	37.3182374
(주)에스텍파마	363	경기도 화성시 향남읍 발안공단로 25	경기도	화성시 향남읍	126.9152125	37.0884321
(주)에이에프티	3	인천광역시 남동구 남동서로 295	인천광역시	남동구	126.6976295	37.4154972
(주)에이엘에스	107	경기도 안산시 단원구 번영로 73	경기도	안산시 단원구	126.733571	37.3172456
(주)에이치에이코리아	12	경기 시흥시 경제로 45	경기도	시흥시	126.703876	37.339588
(주)에이티씨	74	경기도 시흥시 공단1대로79번길 32	경기도	시흥시	126.7166757	37.3474011
(주)에이티앤에스코리아	50	경기도 안산시 단원구 신원로 289	경기도	안산시 단원구	126.7681801	37.3094359
(주)에코프로	233	충청북도 청원군 오창읍 양청송대길 116	충청북도	청주시 청원구 오창읍	127.4454715	36.7200248
(주)엑사보드	171	경기도 안산시 단원구 별망로270번길 17	경기도	안산시 단원구	126.7558886	37.308112
(주)엔아이비	0	전라북도 전주시 덕진구 팔복로 251-21	전라북도	전주시 덕진구	127.0823017	35.856534
(주)엔아이티	160	전라북도 군산시 서해로 259	전라북도	군산시	126.5783513	35.9709148
(주)엔지켐생명과학	36	충북 제천시 바이오밸리로 59	충청북도	제천시	128.1661519	37.1458037
(주)엘라스켐	0	충청남도 천안시 동남구 성남면 대흥1길 205-15	충청남도	천안시 동남구 성남면	127.2258847	36.7267718
(주)엘앤에프	0	대구광역시 달서구 성서4차첨단로 136	대구광역시	달서구	128.5155924	35.8262249
(주)엘앤에프 왜관공장	0	경상북도 칠곡군 왜관읍 2산업단지1길 135	경상북도	칠곡군 왜관읍	128.4136957	35.9431833
(주)엘지실트론	1	경상북도 구미시 3공단3로 132-11	경상북도	구미시	128.4153198	36.0939259
(주)엘지화학(여수공장SM)	4116	전라남도 여수시 여수산단로 951	전라남도	여수시	127.7053622	34.8585082
(주)엘지화학(여수공장VCM)	1967	전라남도 여수시 여수산단로 1121	전라남도	여수시	127.722011	34.8540499
(주)엘지화학여수공장화치	45057	전라남도 여수시 여수산단2로 55	전라남도	여수시	127.6527018	34.8035201
(주)엠이시	0	전라남도 광양시 옥곡면 신금산단5길 30	전라남도	광양시 옥곡면	127.7141818	34.9770303
(주)엠케이피디	0	충청북도 청주시 흥덕구 옥산면 과학산업3로 28	충청북도	청주시 흥덕구 옥산면	127.417205	36.6944133
(주)연호전자	0	광주광역시 북구 첨단벤처로 140	광주광역시	북구	126.8584461	35.2347495
(주)영일프레시젼	62	서울특별시 금천구 벚꽃로 132	서울특별시	금천구	126.8896527	37.467039
(주)영폴리머	0	부산광역시 기장군 정관면 농공길 13-72	부산광역시	기장군 정관읍	129.193786	35.3252203
(주)영풍굴티공장	4	경상북도 봉화군 석포면 승부길 16	경상북도	봉화군 석포면	129.0612856	37.0440544
(주)영풍석포제련소	378	경상북도 봉화군 석포면 승부길 16	경상북도	봉화군 석포면	129.0612856	37.0440544
(주)오공	1099	인천광역시 남동구 함박뫼로 341	인천광역시	남동구	126.7020885	37.4140125
(주)오알켐	18	경기도 시흥시 옥구천서로93번길 39	경기도	시흥시	126.7040795	37.3373829
(주)오엔알	38	경기 평택시 오성면 오성산단1로 112-104	경기도	평택시 오성면	126.9543508	37.0290511
(주)오영	7	경기도 시흥시 소망공원로 102	경기도	시흥시	126.7118787	37.3397412
(주)오토닉스	0	충청북도 진천군 덕산면 한삼로 69-23	충청북도	진천군 덕산면	127.5004779	36.9173029
(주)오토크로바	4	대구 달성군 논공읍 논공로 334	대구광역시	달성군 논공읍	128.4618806	35.7293371
(주)와이엔텍	344	전라남도 여수시 여수산단로 1232	전라남도	여수시	127.73306	34.8514086
(주)와이제이테크	6547	경상북도 포항시 남구 대송면 송덕로212번길 198	경상북도	포항시 남구 대송면	129.3746274	35.9523859
(주)와이피씨	368	경기도 김포시 양촌읍 황금1로 32	경기도	김포시 양촌읍	126.6212624	37.6101866
(주)우리선테크	51	인천광역시 서구 중봉대로396번길 10	인천광역시	서구	126.6500304	37.5144692
(주)우리알미늄	17	인천광역시 서구 봉수대로501번길 12	인천광역시	서구	126.6610536	37.5207691
(주)우리캐스트	0	경상북도 고령군 다산면 다산산단3길 85	경상북도	고령군 다산면	128.3778812	35.7894672
(주)우성티오티	0	대구 북구 노원동로7길 9	대구광역시	북구	128.5748824	35.8948098
(주)우주일렉트로닉스	0	경기도 안산시 단원구 별망로 342	경기도	안산시 단원구	126.7632871	37.3066548
(주)우진고분자	430	경기도 시흥시 정왕동 1252-10	경기도	시흥시	126.7130346	37.3437563
(주)우진고분자	2056	전라북도 군산시 무역로 90	전라북도	군산시	126.5567278	35.9539041
(주)우진물산	170	경기도 안성시 공도읍 대신두길 43	경기도	안성시 공도읍	127.1965367	36.995292
(주)워터웍스유진	6	경기도 화성시 정남면 가장로 295-17	경기도	화성시 정남면	127.0135031	37.1642976
(주)원진산업롤	0	경기도 파주시 장명산길 58	경기도	파주시	126.7349308	37.7498143
(주)원풍청주공장	161	충청북도 청주시 흥덕구 직지대로474번길 5	충청북도	청주시 흥덕구	127.4473382	36.6431115
(주)월테크	0	경기도 안산시 단원구 산단로68번길 70 초지동 반월공단 10브럭 79호	경기도	안산시 단원구	126.7938429	37.3020758
(주)웹스	0	경상남도 양산시 상북면 수서로 404	경상남도	양산시 상북면	129.0340101	35.4439303
(주)위너택	22	부산 사하구 다산로225번길 8	부산광역시	사하구	128.9542199	35.0728823
(주)위스컴	739	경기도 안산시 단원구 강촌로 237	경기도	안산시 단원구	126.7743753	37.317066
(주)위스컴여수공장	0	전라남도 여수시 여수산단로 830	전라남도	여수시	127.6990875	34.8472987
(주)윈체	48	충청북도 충주시 산척면 세고개로 242	충청북도	충주시 산척면	127.9558366	37.0910056
(주)유광드럼	9380	전라북도 익산시 석암로1길 149	전라북도	익산시	127.0071146	35.9615535
(주)유니드	14	인천광역시 남구 아암대로287번길 115	인천광역시	남구	126.6408418	37.438821
(주)유니드	1753	전라북도 군산시 외항1길 56	전라북도	군산시	126.6687057	35.980704
(주)유니온포항공장	0	경상북도 포항시 남구 대송면 송덕로 143	경상북도	포항시 남구 대송면	129.3842394	35.9562752
(주)유니코정밀화학	115	경상북도 포항시 남구 섬안로46번길 25	경상북도	포항시 남구	129.3698254	35.9995947
(주)유니크	29	경상남도 창원시 의창구 팔용로371번길 23	경상남도	창원시 의창구	128.6067454	35.2517836
(주)유승화학	554	경기도 시흥시 경제로 73	경기도	시흥시	126.7062012	37.338522
(주)유영	1357	경기도 화성시 팔탄면 해창리 151-7	경기도	화성시 팔탄면	126.8745239	37.1084972
(주)유원	329	경기도 평택시 포승읍 포승공단순환로 554	경기도	평택시 포승읍	126.8376131	36.9891423
(주)유진건철원주공장	0	강원도 원주시 부론면 견훤로 527	강원도	원주시 부론면	127.7730625	37.251675
(주)유진다크로	4750	부산광역시 강서구 녹산산단261로74번길 19	부산광역시	강서구	128.847912	35.0960161
(주)유창RUBBER	0	경상남도 김해시 유하로133번길 49	경상남도	김해시	128.8104048	35.2162609
(주)유텍솔루션	14992	경기도 시흥시 소망공원로 205	경기도	시흥시	126.7215404	37.3347502
(주)유한화학	5298	경기도 안산시 단원구 지원로 45	경기도	안산시 단원구	126.7471304	37.309836
(주)이맥스아이엔시	155	전남 장성군 황룡면 강변로 452-12	전라남도	장성군 황룡면	126.7677181	35.283237
(주)이맥스아이엔시 순천공장	8	전라남도 순천시 해룡면 율촌산단4로 26-140	전라남도	순천시 해룡면	127.5826538	34.8955056
(주)이수페타시스	272	대구광역시 달성군 논공읍 논공로53길 36	대구광역시	달성군 논공읍	128.4539313	35.7391754
(주)이에스디웍	8	경기도 화성시 무하로 115-9	경기도	화성시 남양읍	126.8560007	37.1840354
(주)이에스에프씨티	202	충청남도 금산군 금성면 금성공단로 38 31	충청남도	금산군 금성면	127.476563	36.157457
(주)이엔드디	55	충청북도 청주시 흥덕구 직지대로409번길 37	충청북도	청주시 흥덕구	127.437663	36.646449
(주)이엔에프테크놀로지	178	울산광역시 남구 상개로 66	울산광역시	남구	129.3227068	35.4916127
(주)이엔케이	0	부산광역시 강서구 과학산단로 502	부산광역시	강서구	128.8127232	35.1501847
(주)이한산업	1530	충청남도 천안시 동남구 성남면 성남로 417	충청남도	천안시 동남구 성남면	127.2306699	36.7439908
(주)인터플렉스	45	경기도 안산시 단원구 강촌로 149	경기도	안산시 단원구	126.7667028	37.3167776
(주)일광엠씨티	40190	경상남도 양산시 소주공단6길 40-32	경상남도	양산시	129.1472378	35.4160526
(주)일삼시화공장	7	경기도 시흥시 공단1대로80번길 87	경기도	시흥시	126.7076666	37.3387329
(주)일삼언양공장	0	울산광역시 울주군 삼남면 공암공단1길 75	울산광역시	울주군 삼남면	129.1015764	35.5308866
(주)일성	0	울산광역시 울주군 온산읍 대정로 74	울산광역시	울주군 온산읍	129.3370134	35.4227551
(주)임덕화학	164	경기도 평택시 산단로16번길 48	경기도	평택시	127.0736188	37.0334607
(주)정석케미칼	252	전라북도 완주군 봉동읍 완주산단5로 192	전라북도	완주군 봉동읍	127.1381253	35.9432782
(주)정일스톨트헤븐울산	31840	울산광역시 울주군 온산읍 산암로 297	울산광역시	울주군 온산읍	129.3617785	35.4389644
(주)제낙스	1000	경상남도 김해시 생림면 생림대로928번길 10-58	경상남도	김해시 생림면	128.8494425	35.3382475
(주)제이미크론	0	경기도 안산시 단원구 해봉로273번길 12	경기도	안산시 단원구	126.7703163	37.3257674
(주)제이엠씨	543	울산광역시 울주군 온산읍 이진로 71	울산광역시	울주군 온산읍	129.3375164	35.430209
(주)제이제이테크	0	경기도 안산시 단원구 별망로 133	경기도	안산시 단원구	126.7416265	37.3137118
(주)제일화성	8	울산광역시 울주군 웅촌면 고연공단2길 38	울산광역시	울주군 웅촌면	129.1690139	35.4422167
(주)제일화성	635	울산광역시 울주군 온산읍 회학3길 38-16	울산광역시	울주군 온산읍	129.3306471	35.4555927
(주)제흥금속	26	부산광역시 사상구 가야대로48번길 50	부산광역시	사상구	128.9769928	35.1490726
(주)조양	0	경기도 이천시 호법면 중부대로 859	경기도	이천시 호법면	127.4273295	37.2444937
(주)조이포라이프	0	경기 화성시 장안면 장안로 480-192	경기도	화성시 장안면	126.8671141	37.0721222
(주)존슨콘트롤즈델코배터리	673	경상북도 구미시 옥계2공단로 13	경상북도	구미시	128.415725	36.1120904
(주)종근당바이오	7485	경기도 안산시 단원구 신원로 292	경기도	안산시 단원구	126.7685615	37.3084797
(주)종합정밀	230	경상남도 양산시 산막공단남1길 43	경상남도	양산시	129.0486189	35.366884
(주)종합폴스타	600	부산 강서구 미음산단로 313	부산광역시	강서구	128.8607861	35.1515204
(주)중일	128	경기도 안산시 단원구 신원로 73	경기도	안산시 단원구	126.7519482	37.3191416
(주)지씨아이	1	충청북도 충주시 국원대로 448	충청북도	충주시	127.9329746	37.0112411
(주)지엔에스쏠리텍	0	충청남도 아산시 인주면 인주산단로 67	충청남도	아산시 인주면	126.8801289	36.8761343
(주)진광화학	404	경상북도 경산시 진량읍 일연로 502-4	경상북도	경산시 진량읍	128.8056015	35.8525402
(주)진양	472	경상남도 창원시 성산구 웅남로795번길 8	경상남도	창원시 성산구	128.6951945	35.1941818
(주)진양오일씰	8	대구광역시 달성군 다사읍 세천로7길 17-24	대구광역시	달성군 다사읍	128.4680451	35.874568
(주)진일써핀	0	경기도 안산시 단원구 동산로27번길 112	경기도	안산시 단원구	126.7893016	37.3223933
(주)진흥주물	1	인천광역시 서구 원전로 27	인천광역시	서구	126.643867	37.5496315
(주)진흥주물	0	전라북도 군산시 가도로 56	전라북도	군산시	126.5694812	35.9510323
(주)창성	22	인천광역시 남동구 승기천로 320	인천광역시	남동구	126.6968804	37.4166162
(주)창성평택지점	84	경기도 평택시 청북면 서해로 1840-29	경기도	평택시 청북읍	126.9326679	37.0521036
(주)창원에너텍	2	경상남도 창원시 의창구 남면로113번길 27	경상남도	창원시 의창구	128.640013	35.22251
(주)청우제강	0	부산광역시 강서구 녹산화전로 24	부산광역시	강서구	128.8668797	35.0910359
(주)카보라인코리아제1공장	30	경상남도 김해시 진영읍 본산로 81	경상남도	김해시 진영읍	128.7413267	35.311556
(주)캐스탑	10	경상남도 창원시 의창구 평산로 42	경상남도	창원시 의창구	128.61605	35.247368
(주)캐스텍코리아	3	부산광역시 사상구 학장로63번길 24	부산광역시	사상구	128.9762364	35.1388064
(주)케이비텍	58	인천광역시 서구 건지로153번길 54	인천광역시	서구	126.6574125	37.5037167
(주)케이씨씨	112	충청남도 아산시 염치읍 아산로 658-33 KCC 아산공장	충청남도	아산시 염치읍	126.9687066	36.8348157
(주)케이씨씨	36	전라남도 여수시 상암로 830-7	전라남도	여수시	127.7462512	34.8397767
(주)케이씨씨 안성공장	34	경기 안성시 서운면 제4산단로 100	경기도	안성시 서운면	127.2526419	36.9550322
(주)케이씨씨대죽1공장	322	충청남도 서산시 대산읍 대죽2로 15	충청남도	서산시 대산읍	126.4142705	37.0106594
(주)케이씨씨문막공장	1199	강원 원주시 문막읍 문막공단길 106	강원도	원주시 문막읍	127.8024213	37.2917238
(주)케이씨씨울산공장	1658	울산광역시 동구 방어진순환도로 30	울산광역시	동구	129.397128	35.518154
(주)케이씨씨전주1공장	0	전라북도 완주군 봉동읍 완주산단4로 19	전라북도	완주군 봉동읍	127.1203646	35.9422447
(주)케이씨씨전주2공장	783	전라북도 완주군 봉동읍 과학로 764	전라북도	완주군 봉동읍	127.127164	35.9370122
(주)케이씨아이	3	충청남도 서산시 대산읍 대죽1로 221	충청남도	서산시 대산읍	126.412291	37.006433
(주)케이알티	73	경상북도 포항시 남구 동촌동 5번지내 64필지상	경상북도	포항시 남구	129.3894769	35.9988228
(주)케이에스폴리텍	2157	경기도 양주시 남면 삼일로 839-42	경기도	양주시 남면	126.9923209	37.8871011
(주)케이엠레텍	102	경기도 연천군 군남면 청정로2310번길 121-62	경기도	연천군 군남면	127.0410987	38.0214315
(주)케이엠텍	1427	충청남도 예산군 봉산면 한천로 311-11	충청남도	예산군 봉산면	126.6860601	36.7729377
(주)케이오씨솔루션	1	세종특별자치시 부강면 금호선말길 64	세종특별자치시	부강면	127.3596243	36.4999144
(주)케이지에프	1502	경상남도 창원시 의창구 동읍 의창대로 950	경상남도	창원시 의창구 동읍	128.6949588	35.2794255
(주)케이피엠테크	2	경기도 안산시 단원구 산단로163번길 122	경기도	안산시 단원구	126.787235	37.3198733
(주)케이피티	0	경기도 수원시 영통구 신원로 121	경기도	수원시 영통구	127.0545117	37.2487756
(주)켐트로스 안산공장	25	경기도 안산시 단원구 별망로 256	경기도	안산시 단원구	126.7536005	37.3091626
(주)코리아써키트	38	경기도 안산시 성곡동 599 경기도 안산시 단원구 강촌로 139번길 9	경기도	안산시 단원구	126.7642017	37.3180504
(주)코리아써키트2공장	2	경기도 안산시 단원구 강촌로 25	경기도	안산시 단원구	126.7523736	37.3205233
(주)코메트	1646	경기도 화성시 마도면 마도공단로6길 46-3	경기도	화성시 마도면	126.7896873	37.1777404
(주)코스모텍	58	충청북도 증평군 증평읍 내룡길 36	충청북도	증평군 증평읍	127.6104451	36.7763432
(주)코스모텍	1	세종특별자치시 전의면 산단길 21-136	세종특별자치시	전의면	127.2235356	36.7053108
(주)코스와이어포항공장	0	경상북도 포항시 남구 대송면 송덕로126번길 38	경상북도	포항시 남구 대송면	129.3784384	35.9529595
(주)코엔텍	5647	울산광역시 남구 용잠로 328	울산광역시	남구	129.369165	35.4909969
(주)코텍	17	경상남도 창원시 의창구 차룡로14번길 18	경상남도	창원시 의창구	128.627113	35.240285
(주)큐플러스	138	인천광역시 서구 가재울로 9	인천광역시	서구	126.6767965	37.4825387
(주)크라운	42	충청남도 천안시 서북구 2공단2로 69	충청남도	천안시 서북구	127.12005	36.8562737
(주)클린코리아안강공장	3	경상북도 경주시 안강읍 두류길 162	경상북도	경주시 안강읍	129.1646375	35.9744763
(주)킹텍스	0	충청북도 청주시 흥덕구 산단로 113	충청북도	청주시 흥덕구	127.4464	36.645357
(주)타이거일렉	99	인천광역시 남구 염전로187번길 33	인천광역시	남구	126.6632151	37.4786045
(주)태영인더스트리	97502	울산 남구 용잠로 435	울산광역시	남구	129.377775	35.4976596
(주)태평양금속	0	경상북도 구미시 산호대로 92	경상북도	구미시	128.3863778	36.0924723
(주)테크팩솔루션군산공장	0	전라북도 군산시 외항1길 264	전라북도	군산시	126.6455373	35.9781241
(주)테크팩솔루션이천공장	14514	경기도 이천시 대월면 경충대로 1885-16	경기도	이천시 대월면	127.5039298	37.2389441
(주)토리컴	0	충청남도 아산시 둔포면 아산밸리동로 78	충청남도	아산시 둔포면	127.0690403	36.9309412
(주)트리스	168440	경기도 동두천시 승전로 21	경기도	동두천시	127.0663003	37.9684603
(주)티에스씨	9	경기도 시흥시 경제로 37	경기도	시흥시	126.7032045	37.3399577
(주)티에스씨	12	충청북도 음성군 생극면 생삼로 143-22	충청북도	음성군 생극면	127.5828931	37.020358
(주)티에스피	183130	경상북도 구미시 옥계2공단로 45	경상북도	구미시	128.4164	36.1147487
(주)티엘비	1	경기도 안산시 단원구 강촌로 230	경기도	안산시 단원구	126.7745042	37.316077
(주)티피씨	5309	경북 경산시 진량읍 일연로 574	경상북도	경산시 진량읍	128.806225	35.85964
(주)파운텍	33	충북 충주시 충주산단2로 34	충청북도	충주시	127.9368945	37.0114707
(주)파워로직스	5	충청북도 청주시 흥덕구 옥산면 과학산업4로 163	충청북도	청주시 흥덕구 옥산면	127.406582	36.7067527
(주)파인일렉컴	0	인천광역시 남동구 남동서로 90	인천광역시	남동구	126.6862079	37.3989061
(주)파캔오피씨	105	충청북도 청원군 옥산면 과학산업4로 141	충청북도	청주시 흥덕구 옥산면	127.4088929	36.7048411
(주)포나후렉스	599	인천광역시 남동구 남동서로 346	인천광역시	남동구	126.7015875	37.4182513
(주)포나후렉스천안사업장	178	충청남도 천안시 동남구 동면 충절로 2294-56	충청남도	천안시 동남구 동면	127.3589567	36.7771053
(주)포레스코	54	인천광역시 서구 봉수대로 212	인천광역시	서구	126.6620917	37.494781
(주)포스코(포항제철소)	1391	경상북도 포항시 남구 동해안로 6261	경상북도	포항시 남구	129.3826367	35.9986201
(주)포스코ESM	52	경상북도 구미시 산동면 첨단기업1로 87	경상북도	구미시 산동면	128.4474361	36.1423165
(주)포스코켐텍	353	경상북도 포항시 남구 신항로 110	경상북도	포항시 남구	129.4158125	36.0018583
(주)풍산부산사업장	2	부산광역시 해운대구 선수촌로 230	부산광역시	해운대구	129.1268529	35.2126902
(주)풍산안강공장	5714	경상북도 경주시 안강읍 호국로 2606-10	경상북도	경주시 안강읍	129.1835192	35.9814335
(주)풍산울산사업장	0	울산광역시 울주군 온산읍 산암로 94	울산광역시	울주군 온산읍	129.3384615	35.4371728
(주)풍전비철	6	인천광역시 서구 사렴로 48	인천광역시	서구	126.640125	37.5534583
(주)프린테크엘피엠	4209	인천 남동구 은봉로 24	인천광역시	남동구	126.6942585	37.4119725
(주)플라스틱과사람들	2	충청북도 음성군 삼성면 금율로389번길 17-21	충청북도	음성군 삼성면	127.5354776	37.0370108
(주)피앤씨	126	경기도 안성시 원곡면 지문로 423	경기도	안성시 원곡면	127.1460163	37.0726633
(주)피앤씨테크	103	대전광역시 대덕구 신일동로67번길 24	대전광역시	대덕구	127.4106735	36.4407565
(주)피엔에스더존샤시	0	부산광역시 사상구 학감대로 181	부산광역시	사상구	128.9884889	35.1470833
(주)피엔에스알미늄	16	경상남도 창원시 성산구 웅남로 654-24	경상남도	창원시 성산구	128.6816083	35.2017418
(주)피엠씨텍	2715	전남 광양시 제철로 2408	전라남도	광양시	127.7727712	34.913744
(주)피엠피티	0	인천광역시 남동구 남동서로23번길 114	인천광역시	남동구	126.676418	37.396868
(주)피죤	0	충청북도 진천군 초평면 용정길 29-7	충청북도	진천군 초평면	127.5162426	36.8415565
